step,epoch,train_disc_loss,train_gen_loss
0,0,11.797242164611816,0.8388886451721191
1,0,11.794825553894043,0.8451958298683167
2,0,11.792014122009277,0.8527477979660034
3,0,11.791984558105469,0.8528612852096558
4,1,11.787406921386719,0.8651828765869141
5,1,11.784768104553223,0.8725501298904419
6,1,11.782827377319336,0.8778417706489563
7,1,11.779926300048828,0.8861609101295471
8,2,11.777915954589844,0.8918666243553162
9,2,11.7760591506958,0.8971716165542603
10,2,11.7735013961792,0.9047053456306458
11,2,11.77147102355957,0.9107110500335693
12,3,11.76952838897705,0.916329026222229
13,3,11.767402648925781,0.9228600859642029
14,3,11.764639854431152,0.9311747550964355
15,3,11.762298583984375,0.9383473992347717
16,4,11.760358810424805,0.944551408290863
17,4,11.758670806884766,0.9497947692871094
18,4,11.7571439743042,0.9546897411346436
19,4,11.754996299743652,0.9616506099700928
20,5,11.752798080444336,0.9686172008514404
21,5,11.750760078430176,0.9752559065818787
22,5,11.749606132507324,0.9792698621749878
23,5,11.747822761535645,0.9850926995277405
24,6,11.746013641357422,0.9912897348403931
25,6,11.744277000427246,0.9972010254859924
26,6,11.741371154785156,1.007237434387207
27,6,11.73787784576416,1.0199310779571533
28,7,11.738327980041504,1.0178747177124023
29,7,11.73663330078125,1.0238769054412842
30,7,11.73548698425293,1.027919888496399
31,7,11.732500076293945,1.0392124652862549
